"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서초구","내곡동 (신원동) 366-4","방범","37.4524024868925","127.055824252987","1","2021-01-19"
"서초구","내곡동 376-2","방범","37.4531056706208","127.056195157942","1","2021-01-19"
"서초구","내곡동 376-2","방범","37.4531085677893","127.05622465432","1","2021-01-19"
"서초구","내곡동 376-2","방범","37.4531146207869","127.056210613996","1","2021-01-19"
"서초구","양재2동 239-18","방범","37.4534487247734","127.048680493513","1","2021-01-19"
"서초구","내곡동 20-22","방범","37.4536543886382","127.067183014926","1","2021-01-19"
"서초구","양재2동 254-12","방범","37.4542285762577","127.049904161275","1","2021-01-19"
"서초구","양재2동 254-12","방범","37.454232389832","127.049888433361","1","2021-01-19"
"서초구","양재2동 254-12","방범","37.4542368640716","127.049899110555","1","2021-01-19"
"서초구","양재2동 254-12","방범","37.4542415618987","127.049910630654","1","2021-01-19"
"서초구","내곡동 183-3","방범","37.4544569947075","127.065275895128","1","2021-01-19"
"서초구","내곡동 183-3","방범","37.4544655080619","127.065269160871","1","2021-01-19"
"서초구","내곡동 (신원동) 391-4","방범","37.4545934882576","127.055670722745","1","2021-01-19"
"서초구","내곡동 437-1","방범","37.4546332021441","127.05276903155","1","2021-01-19"
"서초구","내곡동 437-1","방범","37.4546372370344","127.052760045524","1","2021-01-19"
"서초구","내곡동 437-1","방범","37.4546428402258","127.052749375078","1","2021-01-19"
"서초구","내곡동 437-1","방범","37.4546468650839","127.052762861248","1","2021-01-19"
"서초구","내곡동 16-4","방범","37.4547249463759","127.067881320665","1","2021-01-19"
"서초구","내곡동 450-2","방범","37.455018174359","127.054072234084","1","2021-01-19"
"서초구","내곡동 450-2","방범","37.4550275832078","127.054064656438","1","2021-01-19"
"서초구","내곡동 450-2","방범","37.4550276571624","127.054077182791","1","2021-01-19"
"서초구","내곡동 173-6","방범","37.4550739196334","127.065106745938","1","2021-01-19"
"서초구","내곡동 173-6","방범","37.4550780986378","127.065122762186","1","2021-01-19"
"서초구","내곡동 173-6","방범","37.4550834841272","127.06510282261","1","2021-01-19"
"서초구","내곡동 1-1035","방범","37.4551938391896","127.075331429584","1","2021-01-19"
"서초구","내곡동 1-1035","방범","37.4551989958531","127.075321883951","1","2021-01-19"
"서초구","내곡동 1-1035","방범","37.4552016906217","127.075310088641","1","2021-01-19"
"서초구","내곡동 6-20","방범","37.4556611503782","127.067412046435","1","2021-01-19"
"서초구","내곡동 6-20","방범","37.4556633984118","127.067396879486","1","2021-01-19"
"서초구","내곡동 6-20","방범","37.4556683189559","127.067407558352","1","2021-01-19"
"서초구","내곡동 6-20","방범","37.4556712242012","127.06741795452","1","2021-01-19"
"서초구","내곡동 196-5","방범","37.455877130932","127.063681331317","1","2021-01-19"
"서초구","내곡동 196-5","방범","37.4558798239337","127.063670659094","1","2021-01-19"
"서초구","내곡동 196-5","방범","37.4558860869055","127.063684147969","1","2021-01-19"
"서초구","내곡동 1-357","방범","37.4558979034993","127.080802069865","1","2021-01-19"
"서초구","내곡동 1-357","방범","37.4558994793159","127.080789992523","1","2021-01-19"
"서초구","내곡동 1-357","방범","37.4559075345341","127.080799552058","1","2021-01-19"
"서초구","내곡동 203-10","방범","37.4561121837858","127.064250359063","1","2021-01-19"
"서초구","내곡동 203-10","방범","37.4561204682588","127.064252613383","1","2021-01-19"
"서초구","내곡동 203-10","방범","37.456121594506","127.064240535298","1","2021-01-19"
"서초구","내곡동 511-2","방범","37.4561421694229","127.051050996014","1","2021-01-19"
"서초구","내곡동 511-2","방범","37.4561493321619","127.051058585415","1","2021-01-19"
"서초구","내곡동 511-2","방범","37.4561556071121","127.051047634244","1","2021-01-19"
"서초구","내곡동 217-7","방범","37.45616325538","127.065246875811","1","2021-01-19"
"서초구","내곡동 217-7","방범","37.4561717628475","127.065250815941","1","2021-01-19"
"서초구","내곡동 217-7","방범","37.4561731134512","127.065238176223","1","2021-01-19"
"서초구","양재1동 (원지동) 산77-3","방범","37.4567072164223","127.046854068111","1","2021-01-19"
"서초구","양재1동 775","방범","37.4569386305439","127.021062087691","1","2021-01-19"
